code	producer_version_id	lc	product_name_bg	product_name_cs	product_name_de	product_name_el	product_name_en	product_name_fr	product_name_hr	product_name_hu	product_name_nl	product_name_pl	product_name_ro	product_name_th	abbreviated_product_name_fr	generic_name_bg	generic_name_cs	generic_name_en	generic_name_fr	generic_name_pl	generic_name_th	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_cs	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3168930161288		fr						Lay's Recette paysanne saveur tomates et herbes							Chips paysannes tomate herbes 120g				Chips de pommes de terre paysanne saveur tomates et herbes			120 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips paysannes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:farmer-s-crisps	Point Vert, Nutriscore, Nutriscore D	en:green-dot,en:nutriscore,en:nutriscore-grade-d	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportions variable),base aromatisante tomates et herbes [poudre de petit-LAIT, sucre, poudre de tomate, dextrose, ail en poudre, extrait de levure, herbes (basilic, persil, origan), arômes, colorant (extrait de paprika), antioxydant (extrait de romarin)],sel								Lait	en:milk				100g	100g	2140	kJ	513	kcal	29	g	3.4	g	54	g	4.1	g	3.4	g	5.1	g	1.4	g	0.56	g			2140	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:50:15+01:00	PEPSICO FRANCE		2021-12-14T12:50:15+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases
3168930155935		fr						Lay's Max saveur poulet aux herbes							Lays max poulet 120g				Chips de pomme de terre ondulées saveur poulet aux herbes			120 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au poulet"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:roasted-chicken-and-thyme-crisps	Sans conservateurs, Point Vert, Sans colorants, Nutriscore	en:no-preservatives,en:green-dot,en:no-colorings,en:nutriscore	France	en:france	carreffour, carrefour.fr	carreffour,carrefour-fr	0													potato 62% , vegetable oils (sunflower, rapeseed in varying proportion), chicken flavouring base [dextrose, yeast extract, potassium chloride dail and dolgnon dolgnon, aromas, dye (paprikal extrolt, sage, antioxidant (rosemary extract)l, salt	Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante poulet aux herbes [dextrose, extrait de levure, poudres d'ail et oignon, chlorure de potassium, arômes, colorant (extrait de paprika), sauge, antioxydant (extrait de romarin)],sel													100g	100g	2155	kJ	517	kcal	31	g	3.6	g	50	g	1.5	g	4.8	g	7	g	1.2	g	0.48	g			2155	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:50:39+01:00	PEPSICO FRANCE		2021-12-14T12:50:39+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood, App - Open Food Facts
3168930009993	001	fr						Lay's Recette paysanne nature							Chips paysannes nature 210g				Chips de pommes de terre paysanne goût nature			210 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans huile de palme, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	Canada, France	en:canada,en:france	ALDI	aldi	0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2148	kJ	514	kcal	30	g	3.6	g	54	g	0.5	g	3.9	g	6.2	g	1.3	g	0.52	g			2148	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:49:02+01:00	PEPSICO FRANCE	001	2021-12-14T12:49:02+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases
3168930009542		fr						"Lay's Chips à l'ancienne nature maxi format"							Lays ancienne 360g maxi format				"Chips de pommes de terre à l'ancienne goût nature"			360 g	30 g	Sachet	en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips à l'ancienne"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps	Point Vert	en:green-dot	France	en:france			0														Pommes de terre,huiles végétales 39% (tournesol, colza en proportion variable),sel													100g	100g	2438	kJ	585	kcal	39	g	3.1	g	51	g	0.4	g	4.5	g	6	g	1.3	g	0.52	g			2438	kJ																						en:bag							"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	d	11	b	72		4004	-5	-10	0	0		3502110007360	10000177		true	2019-11-05T18:39:53+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930010647	001	fr						Lay's Recette paysanne nature maxi format							Chips lays paysannes 350g				Chips de pommes de terre paysanne goût nature			350 g	30g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps	Sans conservateurs, Point Vert, Sans colorants, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	France	en:france	carrefour.fr	carrefour-fr	0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2148	kJ	514	kcal	30	g	3.6	g	54	g	0.5	g	3.9	g	6.2	g	1.3	g	0.52	g			2148	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:48:39+01:00	PEPSICO FRANCE	001	2021-12-14T12:48:39+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
3168930161257		fr						Lay's Recette paysanne saveur fromage de Savoie							Chips lay's paysannes fromage 120g				Chips de pommes de terre paysanne saveur fromage de Savoie			120 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes, Chips de pommes de terre à l'huile de tournesol"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps,en:potato-crisps-in-sunflower-oil	Sans conservateurs, Point Vert, Sans colorants, Nutriscore, Nutriscore C, Nutriscore D	en:no-preservatives,en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c,en:nutriscore-grade-d	France	en:france			0														Pommes de terre,huiles végétales (maïs, tournesol, colza en proportion variable),base aromatisante fromage de Savoie [poudre de petit-LAIT, sucre, dextrose, fromage Beaufort en poudre 0,3% (LAIT), extrait de levure, fromage en poudre (LAIT), crème en poudre (LAIT), arômes naturels, poudre d'oignon, poivre blanc, acidifiant (acide citrique), antioxydant (extrait de romarin)],sel								Lait	en:milk				100g	100g	2150	kJ	515	kcal	31	g	3.5	g	50	g	4	g	3.2	g	6.9	g	1.3	g	0.52	g			2150	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	73		4004	-4	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:49:43+01:00	PEPSICO FRANCE		2021-12-14T12:49:43+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases
3168930009603		fr						Lay's Chips paysannes nature maxi format							Lays paysannes sel 360g maxi format				Chips de pommes de terre paysannes goût nature			360 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps	Point Vert	en:green-dot	France	en:france			0														Pommes de terre,huiles végétales 38% (tournesol, colza en proportion variable),sel													100g	100g	2446	kJ	587	kcal	38	g	3.1	g	52	g	0.5	g	4.1	g	6.2	g	1.5	g	0.6	g			2446	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	d	12	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:39:41+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930009580		fr						Lay's nature maxi format							Lays nature 360g recl				Chips de pommes de terre			360 g	30 g	Plastique, Sachet, Refermable	en:plastic,en:bag,fr:refermable	Lay's®, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil	France	en:france	Netto	netto	0														Pommes de terre 65%,huiles végétales (tournesol, colza, en proportions variable),sel													100g	100g	2256	kJ	541	kcal	34	g	2.7	g	52	g	0.3	g	4.4	g	6.1	g	1.3	g	0.52	g			2256	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:40:49+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930010609	001	fr						Lay's Recette méditerranéenne aux herbes de Provence							Chips recette med aux herbes 120g				Chips de pommes de terre avec 13% d'huile d'olive aux herbes de Provence			120 g	30g	"Sachet, Sous atmosphère protectrice, en:Green dot, Pensez au tri!, Sachet en plastique, Sachet plastique à jeter"	en:bag,en:protective-gas,en:green-dot,fr:pensez-au-tri,fr:sachet-en-plastique,fr:sachet-plastique-a-jeter	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pommes de terre à l'huile d'olive"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:potato-crisps-in-olive-oil	Sans conservateurs, Point Vert, Nutriscore, Nutriscore C, No-artificial-colouring	en:no-preservatives,en:green-dot,en:nutriscore,en:nutriscore-grade-c,fr:no-artificial-colouring	France	en:france	Intermarché,Magasins U,carrefour	intermarche,magasins-u,carrefour	0														Pommes de terre,huile d'olive (13%),huile de tournesol,plantes aromatiques (sarriette, romarin, thym, basilic, marjolaine, origan),sel													100g	100g	2039	kJ	488	kcal	26	g	2.9	g	54	g	0.4	g	5.8	g	7.3	g	1.7	g	0.68	g			2039	kJ																						en:bag	en:plastic	en:discard					"À consommer de préférence avant: voir l'avant du sachet Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:48:16+01:00	PEPSICO FRANCE	001	2021-12-14T12:48:16+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
3168930009016	001	en					"Chips à l'ancienne nature format familial"	"Lay's Recette à l'ancienne nature format familial"							Chips lay's a l'ancienne 300g				"Chips de pommes de terre à l'ancienne goût nature"			300 g	30g	Plastic, Bag	en:plastic,en:bag	Lay's, Lays	lay-s,lays	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Old-fashioned crisps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps	No preservatives, Green Dot, No artificial colors, No palm oil, Nutriscore, Nutriscore Grade C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France	en:france	Carrefour Market,Magasins U	carrefour-market,magasins-u	0													potatoes 60%, vegetable oils 39% (sunflower, rapeseed), salt,	Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2250	kJ	540	kcal	35	g	4.3	g	54	g	0.5	g	3.9	g	6.2	g	1.1	g	0.44	g			2250	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:44:38+01:00	PEPSICO FRANCE	001	2021-12-14T12:44:38+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood
0028400575324		en					summer blt															1		Bag	en:bag	lays	lays	Chips	en:chips			United States	en:united-states			0																											100g	100g																																														en:bag															unknown			unknown				-5	-10	0	0										
3168930160472		fr						"Lay's Recette façon chaudron saveur tomates à la provençale bio"							Chips bio tomates provencales 10				"Chips de pommes de terre biologiques saveur tomates à la provençale"			100 g	30 g	Plastique, Sachet, Sous-vide, Sachet en plastique	en:plastic,en:bag,en:vacuum-packed,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Biscuits apéritifs, Chips de pommes de terre aromatisées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:crackers,en:flavoured-potato-crisps	Bio, Bio européen, ES-ECO-026-VAS, Agriculture UE, Point Vert, Nutriscore, Nutriscore C, AB Agriculture Biologique	en:organic,en:eu-organic,en:es-eco-026-vas,en:eu-agriculture,en:green-dot,en:nutriscore,en:nutriscore-grade-c,fr:ab-agriculture-biologique	France	en:france			0														"Pomme de terre*,huile de tournesol*,base aromatisante tomates à la Provençale [épices (oignon en poudre*, paprika*, ail en poudre*, poivre noir*), sucre*, arômes naturels, tomate en poudre* (5%), acidifiants (acide citrique, acide malique)],sel,*Ingrédients issus de l'agriculture biologique."													100g	100g	1921	kJ	460	kcal	25	g	2.4	g	51	g	1.8	g	5.3	g	5.1	g	1.2	g	0.48	g	0	% vol	1921	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	7	b	79		4004	-5	-10	1	15		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:50:59+01:00	PEPSICO FRANCE		2021-12-14T12:50:59+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
