code	producer_version_id	lc	product_name_aa	product_name_af	product_name_ar	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_ja	product_name_lt	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sr	product_name_th	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_ro	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_hr	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_2_material	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
5900259117564		en					Sweet Chili Doritos																				100 g	30 g	Multilayer-composite, Bag, Plastic/aluminium, 90 C/PP	en:multilayer-composite,en:bag,en:plastic-aluminium,xx:90-c-pp	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Norway, Poland	en:norway,en:poland			0												Corn, vegetable oils (sunflower oil, corn oil, rapeseed oil), seasoning [sugar, maltodextrin, hydrolysed vegetable proteins, acidity regulators (sodium acetates, citric acid, malic acid), flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotides), flavourings, onion powder, salt, garlic powder, potassium chloride, colour (paprika extract), _soya_, _wheat_ derivatives].										Gluten, Soybeans	en:gluten,en:soybeans	Gluten	en:gluten		100g	100g	2076	kJ			496	kcal			25	g			2.7	g			59	g			5.7	g			5.6	g			6.1	g			3.25	g			1.3	g					2076	kJ																																																				en:bag	xx:90-c-pp												en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	14	b	72		38105	-5	-10	1	0																App - Yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts
0060410054444		en							Doritos																						Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Canada	en:canada			0		Canada	en:canada											Selected corn, Vegetable oil Seasoning (maltodextrin, modified milk ingredients, salt, cheddar cheese, monosodium glutamate, romano chee onion powder, vegetable oil, corn flour disodium phosphate, tomato powder, spices, lactic acid, citric acid, sugar, garlic powder, red and green bell pepper powder, disodium inosinate, disodium guanylate, caramel, sunset yellow FCF, paprika, tartrazine, annatto, turmeric, allura red, natural and artificial flavour), Calcium hydroxide. Contains: Milk								Milk	en:milk				100g	100g					520	kcal			30	g			4	g			60	g			2	g			4	g			6	g			1.65	g			0.66	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	74	1	38105	2	-15	1	0																App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts
5000328135328		en					Flame Grilled Steak Tortilla Chips																				150 g				Doritos	doritos						United Kingdom	en:united-kingdom			0																											100g	100g					491	kcal			24.3	g			3.1	g			59	g			5.5	g							6.1	g			1.57	g			0.628	g					491	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
8710398523778		fr							Doritos nacho cheese																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Belgique	en:belgium			0																											100g	100g					505	kcal			26	g			24	g			58	g			2.7	g			5.7	g			6.5	g			12	g			4.8	g					505	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	e	21	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps
10283660		en					Simply Organic Doritos																								Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																											100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			60.714285714286	g			0	g			3.5714285714286	g			7.1428571428571	g			1.5178571428571	g			0.60714285714284	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	12	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps
0028400686938		en					Zesty ranch doritos																								Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																											100g	100g					535.71428571429	kcal			28.571428571429	g			3.5714285714286	g			64.285714285714	g			3.5714285714286	g			3.5714285714286	g			7.1428571428571	g			1.6964285714286	g			0.67857142857144	g					535.71428571429	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps
3168930164111		fr							Doritos goût sour cream format partage									Doritos sour cream 230g format part				Tortilla chips de maïs goût crème fraîche acidulée					230 g	30 g (pour: 30 g)	Sachet	en:bag	Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Point Vert, Nutriscore, Nutriscore D	en:green-dot,en:nutriscore,en:nutriscore-grade-d	France	en:france	carrefour.fr	carrefour-fr	0														Maïs (60%), huiles végétales (tournesol, colza, maïs, en proportion variable), base aromatisante crème fraiche acidulée (lait écrémé en poudre, herbes et épices, lactose (de lait) en poudre, huile de palme partiellement hydrogénée, sirop de glucose, exhausteurs de goût (glutamate monosodique, 5'-ribonucléotides disodiques), fromage en poudre, sucre, dextrose, correcteur d'acidité (acide malique), colorant (bixine de rocou), arôme), sel.								Lait	en:milk	Gluten, Soja	en:gluten,en:soybeans		100g	100g	2086	kJ			499	kcal			26	g			3.3	g			57	g			4.3	g			5.7	g			6.6	g			1.7	g			0.68	g					2086	kJ																																																				en:bag								Conserver au sec.	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	62		38105	-5	-10	0	0	-10							3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:55:46+01:00	PEPSICO FRANCE		2021-12-14T12:55:46+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - smoothie-openfoodfacts
8710398523716		aa	Doritos sweet chilli pepper flavour																												Doritos	doritos		en:Snacks, en:Salty snacks, en:Appetizers, en:Chips and fries, en:Crisps, en:Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			en:Belgium	en:belgium			0																											100g	100g					503	kcal			26	g			2.1	g			60	g			5	g			5.7	g			6	g			1.2	g			0.48	g					503	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	c	9	b	67	1	38105	-5	-15	1	0																App - Yuka, Apps
0028400133142		en					Dinamita rolled tortilla chips																								Doritos,	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), and 2% or less of the following: maltodextrin (made from corn), salt, citric acid, sugar, monosodium glutamate, artificial color (red 40 lake, yellow 6 lake), hydrolyzed corn gluten, yeast extract, sodium diacetate, cheddar cheese (milk, cheese cultures, salt, enzymes), modified corn starch, natural flavor onion powder, whey, corn syrup solids, garlic powder, romano cheese (part-skim cow's milk, cheese cultures, salt, enzymes), buttermilk, whey protein concentrate, disodium inosinate, and disodium guanylate. contains milk ingredients. ingredientes: maíz, aceite vegetal (aceite de maiz, de canola y/o de girasol). y 2% o menos de los siguientes soco										Milk	en:milk				100g	100g					524.1935483871	kcal			26.209677419355	g			4.0322580645161	g			62.5	g			2.0161290322581	g							6.0483870967742	g			1.7641129032258	g			0.70564516129032	g					524.1935483871	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	16	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
3168930165170		fr							Tortilla chips de maïs goût piment doux									Doritos sweet chili 280g format xxl				Tortilla chips de maïs goût piment doux					280 g	30g	Sachet	en:bag	Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Point Vert, Nutriscore, Nutriscore A, Nutriscore C	en:green-dot,en:nutriscore,en:nutriscore-grade-a,en:nutriscore-grade-c	France	en:france			0												corn (61%),vegetable oils (sunflower, rapeseed, corn in variable proportion),sweet pepper flavouring base [sugar, flavour (contains wheat and soy), hydrolyzed soy protein, acidity regulator (sodium diacetate), flavour enhancers (monosodium glutamate, 5'ribonucleotide disodium), sweet pepper extract, onion powder, garlic powder, acidifiers (citric and malic acid), potassium chloride, soy, wheat,  dye (paprika extract)],salt		"Maïs (61%),huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante piment doux [sucre, arôme (contient BLÉ et SOJA), protéines de SOJA hydrolysées, correcteur d'acidité (diacétate de sodium), exhausteurs de goût (glutamate monosodique, 5'ribonucléotide disodique), extrait de piment doux, oignon en poudre, ail en poudre, acidifiants (acide citrique et malique), chlorure de potassium, SOJA, BLÉ, colorant (extrait de paprika)],sel"								Gluten, Soja	en:gluten,en:soybeans				100g	100g	2086	kJ			499	kcal			25	g			3.1	g			59	g			5.2	g			5.7	g			6	g			1.1	g			0.44	g					2086	kJ																																																				en:bag								Conserver au sec.	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		38105	-5	-10	0	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:55:25+01:00	PEPSICO FRANCE		2021-12-14T12:55:25+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - InFood, App - Open Food Facts
8710398517067		fr							Doritos Flamin' Hot nacho cheese									Doritos flamin hot 170g				Tortilla chips de maïs goût fromage épicé					170 g	30 g	"Sachet, Sachet à jeter"	en:bag,fr:sachet-a-jeter	Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Surgelés, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:frozen-foods,en:crisps,en:corn-chips	Point Vert	en:green-dot	Belgique, France	en:belgium,en:france	carrefour.fr	carrefour-fr	0												maize, vegetable oils (sunflower, rapeseed, corn in variable proportions), flavouring base spicy cheese taste (flavours (including milk, lactose), whey permeate, salt, spices (paprika, cayenne pepper, white pepper), onion powder, garlic powder, tomato powder, buttermilk powder (milk), flavour enhancers (monosodium glutamate, disodium 5'-ribonucleotide), potassium chloride, acidity regulators (citric acid, lactic acid),  colours (paprika extract, annatto, caramel), sugar, cheese powder (including milk), whey powder, semi-skimmed milk powder, trehalose], trehalose is a source of glucose		Maïs, huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante  goût fromage épicé [arômes (dont LAIT, LACTOSE), perméat de petit-lait, sel, épices (paprika, poivre de cayenne, poivre blanc), poudre d'oignon, poudre d'ail, poudre de tomate, poudre de babeurre (LAIT), exhausteurs de goût (glutamate monosodique, 5'-ribonucléotide disodique), chlorure de potassium, correcteurs d'acidité (acide citrique, acide lactique), colorants (extrait de paprika, rocou, caramel), sucre, fromage en poudre (dont LAIT), poudre de petit-lait, lait demi-écrémé en poudre, tréhalose], tréhalose est une source de glucose								Lait	en:milk				100g	100g	1989	kJ			497	kcal			26	g			2.9	g			58	g			3.1	g			4.7	g			6.5	g			1.2	g			0.48	g					1989	kJ																																																				en:bag		en:discard						Conserver au sec.	A consommer sans préparation		PepsiCo France, 15 boulevard Charles de Gaulles 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	8	b	72		38105	-5	-10	0	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:55:32+01:00	PEPSICO FRANCE		2021-12-14T12:55:32+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - InFood
0060410041543		en					Doritos Dinamita chilli-lime burn																				280g				Doritos	doritos		Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps			Canada	en:canada			0		Canada	en:canada									Selected corn, Vegetable oil, Seasoning (salt, maltodextrin, citric acid, hydrolyzed corn protein, sugar, monosodium glutamate, yeast extract, sodium diacetate, cheddar cheese, onion powder, modified milk ingredients, corn syrup solids, romano cheese, garlic powder, disodium inosinate, disodium guanylate, allura red, sunset yellow FCF, natural flavour), Calcium hydroxide. Contains: Milk										Milk	en:milk				100g	100g					520	kcal			26	g			4	g			62	g			2	g							6	g			1.65	g			0.66	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	16	b	74	1	4004	2	-15	1	0																App - yuka, Apps, App - smoothie-openfoodfacts
8710398603319	001	en							Doritos goût sweet chili pepper									Doritos gout sweet chili pepper				Tortilla chips de maïs goût piment doux					44 g	44 g	Plastic, Bag	en:plastic,en:bag	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Green Dot	en:green-dot	Belgium, France, Sweden	en:belgium,en:france,en:sweden	Normal	normal	0												corn, sunflower oil (18,2%), rapeseed oil (4,6%), sweet pepper flavoring base [fructose, flavor (contains wheat and soy), flavor enhancers (monosodium glutamate, 5'-disodium ribonucleotides), acidity correctors (sodium diacetate, malic acid), sugar, onion powder, hydrolyzed soy protein, soybean, garlic powder, wheat, dyes (paprika extract, beet red), chili extracts],  salt		"Maïs,huiles végétales (tournesol, colza, maïs, en proportion variable),base aromatisante piment doux [sucre, arôme (contient BLÉ et SOJA), protéines de SOJA hydrolysées, correcteur d'acidité (diacétate de sodium), exhausteurs de goût (glutamate monosodique, 5'ribonucléotide disodique), extraits de piment, oignon en poudre, sel, ail en poudre, acidifiants (acide citrique et malique), chlorure de potassium, SOJA, BLÉ, colorant (extrait de paprika)]."								Gluten, Soybeans	en:gluten,en:soybeans	Gluten, Soybeans	en:gluten,en:soybeans		100g	100g	2086	kJ			499	kcal			25	g			3.1	g			59	g			5.2	g			5.7	g			6	g			1.1	g			0.44	g					2086	kJ																																																												Conserver au sec.	A consommer sans préparation		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	67	1	38105	-5	-15	1	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:55:09+01:00	PEPSICO FRANCE	001	2021-12-14T12:55:09+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - InFood, App - smoothie-openfoodfacts
